DateTime,Junction,ID,Vehicles
2017-09-16 15:00:00,1,20170916151,99
2017-09-16 16:00:00,1,20170916161,103
2017-09-16 17:00:00,1,20170916171,92
2017-09-16 18:00:00,1,20170916181,104
2017-09-16 19:00:00,1,20170916191,95
2017-09-16 20:00:00,1,20170916201,102
2017-09-16 21:00:00,1,20170916211,81
2017-09-16 22:00:00,1,20170916221,82
2017-09-16 23:00:00,1,20170916231,74
2017-09-17 00:00:00,1,20170917001,68
2017-09-17 01:00:00,1,20170917011,55
2017-09-17 02:00:00,1,20170917021,46
2017-09-17 03:00:00,1,20170917031,36
2017-09-17 04:00:00,1,20170917041,34
2017-09-17 05:00:00,1,20170917051,28
2017-09-17 06:00:00,1,20170917061,29
2017-09-17 07:00:00,1,20170917071,31
2017-09-17 08:00:00,1,20170917081,40
2017-09-17 09:00:00,1,20170917091,45
2017-09-17 10:00:00,1,20170917101,54
2017-09-17 11:00:00,1,20170917111,55
2017-09-17 12:00:00,1,20170917121,56
2017-09-17 13:00:00,1,20170917131,55
2017-09-17 14:00:00,1,20170917141,54
2017-09-17 15:00:00,1,20170917151,61
2017-09-17 16:00:00,1,20170917161,59
2017-09-17 17:00:00,1,20170917171,52
2017-09-17 18:00:00,1,20170917181,53
2017-09-17 19:00:00,1,20170917191,68
2017-09-17 20:00:00,1,20170917201,69
2017-09-17 21:00:00,1,20170917211,58
2017-09-17 22:00:00,1,20170917221,54
2017-09-17 23:00:00,1,20170917231,55
2017-09-18 00:00:00,1,20170918001,49
2017-09-18 01:00:00,1,20170918011,41
2017-09-18 02:00:00,1,20170918021,37
2017-09-18 03:00:00,1,20170918031,34
2017-09-18 04:00:00,1,20170918041,28
2017-09-18 05:00:00,1,20170918051,26
2017-09-18 06:00:00,1,20170918061,24
2017-09-18 07:00:00,1,20170918071,30
2017-09-18 08:00:00,1,20170918081,35
2017-09-18 09:00:00,1,20170918091,38
2017-09-18 10:00:00,1,20170918101,49
2017-09-18 11:00:00,1,20170918111,49
2017-09-18 12:00:00,1,20170918121,52
2017-09-18 13:00:00,1,20170918131,49
2017-09-18 14:00:00,1,20170918141,47
2017-09-18 15:00:00,1,20170918151,45
2017-09-18 16:00:00,1,20170918161,48
2017-09-18 17:00:00,1,20170918171,52
2017-09-18 18:00:00,1,20170918181,50
2017-09-18 19:00:00,1,20170918191,57
2017-09-18 20:00:00,1,20170918201,61
2017-09-18 21:00:00,1,20170918211,56
2017-09-18 22:00:00,1,20170918221,60
2017-09-18 23:00:00,1,20170918231,59
2017-09-19 00:00:00,1,20170919001,48
2017-09-19 01:00:00,1,20170919011,42
2017-09-19 02:00:00,1,20170919021,39
2017-09-19 03:00:00,1,20170919031,35
2017-09-19 04:00:00,1,20170919041,29
2017-09-19 05:00:00,1,20170919051,34
2017-09-19 06:00:00,1,20170919061,38
2017-09-19 07:00:00,1,20170919071,51
2017-09-19 08:00:00,1,20170919081,54
2017-09-19 09:00:00,1,20170919091,61
2017-09-19 10:00:00,1,20170919101,96
2017-09-19 11:00:00,1,20170919111,111
2017-09-19 12:00:00,1,20170919121,113
2017-09-19 13:00:00,1,20170919131,105
2017-09-19 14:00:00,1,20170919141,115
2017-09-19 15:00:00,1,20170919151,111
2017-09-19 16:00:00,1,20170919161,104
2017-09-19 17:00:00,1,20170919171,108
2017-09-19 18:00:00,1,20170919181,108
2017-09-19 19:00:00,1,20170919191,113
2017-09-19 20:00:00,1,20170919201,107
2017-09-19 21:00:00,1,20170919211,95
2017-09-19 22:00:00,1,20170919221,91
2017-09-19 23:00:00,1,20170919231,90
2017-09-20 00:00:00,1,20170920001,78
2017-09-20 01:00:00,1,20170920011,73
2017-09-20 02:00:00,1,20170920021,56
2017-09-20 03:00:00,1,20170920031,51
2017-09-20 04:00:00,1,20170920041,42
2017-09-20 05:00:00,1,20170920051,42
2017-09-20 06:00:00,1,20170920061,42
2017-09-20 07:00:00,1,20170920071,51
2017-09-20 08:00:00,1,20170920081,60
2017-09-20 09:00:00,1,20170920091,76
2017-09-20 10:00:00,1,20170920101,92
2017-09-20 11:00:00,1,20170920111,102
2017-09-20 12:00:00,1,20170920121,113
2017-09-20 13:00:00,1,20170920131,100
2017-09-20 14:00:00,1,20170920141,107
2017-09-20 15:00:00,1,20170920151,110
2017-09-20 16:00:00,1,20170920161,101
2017-09-20 17:00:00,1,20170920171,108
2017-09-20 18:00:00,1,20170920181,114
2017-09-20 19:00:00,1,20170920191,112
2017-09-20 20:00:00,1,20170920201,108
2017-09-20 21:00:00,1,20170920211,106
2017-09-20 22:00:00,1,20170920221,101
2017-09-20 23:00:00,1,20170920231,99
2017-09-21 00:00:00,1,20170921001,84
2017-09-21 01:00:00,1,20170921011,71
2017-09-21 02:00:00,1,20170921021,62
2017-09-21 03:00:00,1,20170921031,52
2017-09-21 04:00:00,1,20170921041,43
2017-09-21 05:00:00,1,20170921051,41
2017-09-21 06:00:00,1,20170921061,44
2017-09-21 07:00:00,1,20170921071,54
2017-09-21 08:00:00,1,20170921081,60
2017-09-21 09:00:00,1,20170921091,70
2017-09-21 10:00:00,1,20170921101,96
2017-09-21 11:00:00,1,20170921111,103
2017-09-21 12:00:00,1,20170921121,110
2017-09-21 13:00:00,1,20170921131,97
2017-09-21 14:00:00,1,20170921141,106
2017-09-21 15:00:00,1,20170921151,102
2017-09-21 16:00:00,1,20170921161,100
2017-09-21 17:00:00,1,20170921171,102
2017-09-21 18:00:00,1,20170921181,105
2017-09-21 19:00:00,1,20170921191,109
2017-09-21 20:00:00,1,20170921201,106
2017-09-21 21:00:00,1,20170921211,97
2017-09-21 22:00:00,1,20170921221,94
2017-09-21 23:00:00,1,20170921231,88
2017-09-22 00:00:00,1,20170922001,76
2017-09-22 01:00:00,1,20170922011,66
2017-09-22 02:00:00,1,20170922021,54
2017-09-22 03:00:00,1,20170922031,46
2017-09-22 04:00:00,1,20170922041,41
2017-09-22 05:00:00,1,20170922051,38
2017-09-22 06:00:00,1,20170922061,44
2017-09-22 07:00:00,1,20170922071,50
2017-09-22 08:00:00,1,20170922081,58
2017-09-22 09:00:00,1,20170922091,71
2017-09-22 10:00:00,1,20170922101,107
2017-09-22 11:00:00,1,20170922111,115
2017-09-22 12:00:00,1,20170922121,119
2017-09-22 13:00:00,1,20170922131,104
2017-09-22 14:00:00,1,20170922141,119
2017-09-22 15:00:00,1,20170922151,111
2017-09-22 16:00:00,1,20170922161,103
2017-09-22 17:00:00,1,20170922171,102
2017-09-22 18:00:00,1,20170922181,111
2017-09-22 19:00:00,1,20170922191,112
2017-09-22 20:00:00,1,20170922201,110
2017-09-22 21:00:00,1,20170922211,97
2017-09-22 22:00:00,1,20170922221,91
2017-09-22 23:00:00,1,20170922231,84
2017-09-23 00:00:00,1,20170923001,78
2017-09-23 01:00:00,1,20170923011,69
2017-09-23 02:00:00,1,20170923021,58
2017-09-23 03:00:00,1,20170923031,50
2017-09-23 04:00:00,1,20170923041,37
2017-09-23 05:00:00,1,20170923051,38
2017-09-23 06:00:00,1,20170923061,41
2017-09-23 07:00:00,1,20170923071,47
2017-09-23 08:00:00,1,20170923081,61
2017-09-23 09:00:00,1,20170923091,71
2017-09-23 10:00:00,1,20170923101,87
2017-09-23 11:00:00,1,20170923111,92
2017-09-23 12:00:00,1,20170923121,96
2017-09-23 13:00:00,1,20170923131,87
2017-09-23 14:00:00,1,20170923141,95
2017-09-23 15:00:00,1,20170923151,92
2017-09-23 16:00:00,1,20170923161,82
2017-09-23 17:00:00,1,20170923171,85
2017-09-23 18:00:00,1,20170923181,88
2017-09-23 19:00:00,1,20170923191,94
2017-09-23 20:00:00,1,20170923201,90
2017-09-23 21:00:00,1,20170923211,81
2017-09-23 22:00:00,1,20170923221,75
2017-09-23 23:00:00,1,20170923231,75
2017-09-24 00:00:00,1,20170924001,66
2017-09-24 01:00:00,1,20170924011,54
2017-09-24 02:00:00,1,20170924021,47
2017-09-24 03:00:00,1,20170924031,42
2017-09-24 04:00:00,1,20170924041,33
2017-09-24 05:00:00,1,20170924051,29
2017-09-24 06:00:00,1,20170924061,34
2017-09-24 07:00:00,1,20170924071,36
2017-09-24 08:00:00,1,20170924081,38
2017-09-24 09:00:00,1,20170924091,44
2017-09-24 10:00:00,1,20170924101,51
2017-09-24 11:00:00,1,20170924111,55
2017-09-24 12:00:00,1,20170924121,55
2017-09-24 13:00:00,1,20170924131,53
2017-09-24 14:00:00,1,20170924141,55
2017-09-24 15:00:00,1,20170924151,56
2017-09-24 16:00:00,1,20170924161,58
2017-09-24 17:00:00,1,20170924171,56
2017-09-24 18:00:00,1,20170924181,58
2017-09-24 19:00:00,1,20170924191,65
2017-09-24 20:00:00,1,20170924201,64
2017-09-24 21:00:00,1,20170924211,66
2017-09-24 22:00:00,1,20170924221,64
2017-09-24 23:00:00,1,20170924231,63
2017-09-25 00:00:00,1,20170925001,57
2017-09-25 01:00:00,1,20170925011,44
2017-09-25 02:00:00,1,20170925021,35
2017-09-25 03:00:00,1,20170925031,33
2017-09-25 04:00:00,1,20170925041,28
2017-09-25 05:00:00,1,20170925051,25
2017-09-25 06:00:00,1,20170925061,27
2017-09-25 07:00:00,1,20170925071,32
2017-09-25 08:00:00,1,20170925081,37
2017-09-25 09:00:00,1,20170925091,44
2017-09-25 10:00:00,1,20170925101,52
2017-09-25 11:00:00,1,20170925111,56
2017-09-25 12:00:00,1,20170925121,58
2017-09-25 13:00:00,1,20170925131,60
2017-09-25 14:00:00,1,20170925141,55
2017-09-25 15:00:00,1,20170925151,54
2017-09-25 16:00:00,1,20170925161,57
2017-09-25 17:00:00,1,20170925171,56
2017-09-25 18:00:00,1,20170925181,59
2017-09-25 19:00:00,1,20170925191,66
2017-09-25 20:00:00,1,20170925201,64
2017-09-25 21:00:00,1,20170925211,61
2017-09-25 22:00:00,1,20170925221,64
2017-09-25 23:00:00,1,20170925231,60
2017-09-26 00:00:00,1,20170926001,59
2017-09-26 01:00:00,1,20170926011,51
2017-09-26 02:00:00,1,20170926021,42
2017-09-26 03:00:00,1,20170926031,40
2017-09-26 04:00:00,1,20170926041,34
2017-09-26 05:00:00,1,20170926051,33
2017-09-26 06:00:00,1,20170926061,41
2017-09-26 07:00:00,1,20170926071,48
2017-09-26 08:00:00,1,20170926081,55
2017-09-26 09:00:00,1,20170926091,64
2017-09-26 10:00:00,1,20170926101,73
2017-09-26 11:00:00,1,20170926111,81
2017-09-26 12:00:00,1,20170926121,91
2017-09-26 13:00:00,1,20170926131,84
2017-09-26 14:00:00,1,20170926141,87
2017-09-26 15:00:00,1,20170926151,86
2017-09-26 16:00:00,1,20170926161,88
2017-09-26 17:00:00,1,20170926171,93
2017-09-26 18:00:00,1,20170926181,107
2017-09-26 19:00:00,1,20170926191,111
2017-09-26 20:00:00,1,20170926201,107
2017-09-26 21:00:00,1,20170926211,103
2017-09-26 22:00:00,1,20170926221,99
2017-09-26 23:00:00,1,20170926231,97
2017-09-27 00:00:00,1,20170927001,92
2017-09-27 01:00:00,1,20170927011,75
2017-09-27 02:00:00,1,20170927021,69
2017-09-27 03:00:00,1,20170927031,51
2017-09-27 04:00:00,1,20170927041,43
2017-09-27 05:00:00,1,20170927051,41
2017-09-27 06:00:00,1,20170927061,46
2017-09-27 07:00:00,1,20170927071,52
2017-09-27 08:00:00,1,20170927081,62
2017-09-27 09:00:00,1,20170927091,72
2017-09-27 10:00:00,1,20170927101,93
2017-09-27 11:00:00,1,20170927111,128
2017-09-27 12:00:00,1,20170927121,121
2017-09-27 13:00:00,1,20170927131,107
2017-09-27 14:00:00,1,20170927141,119
2017-09-27 15:00:00,1,20170927151,114
2017-09-27 16:00:00,1,20170927161,112
2017-09-27 17:00:00,1,20170927171,116
2017-09-27 18:00:00,1,20170927181,122
2017-09-27 19:00:00,1,20170927191,124
2017-09-27 20:00:00,1,20170927201,121
2017-09-27 21:00:00,1,20170927211,111
2017-09-27 22:00:00,1,20170927221,98
2017-09-27 23:00:00,1,20170927231,98
2017-09-28 00:00:00,1,20170928001,89
2017-09-28 01:00:00,1,20170928011,70
2017-09-28 02:00:00,1,20170928021,63
2017-09-28 03:00:00,1,20170928031,55
2017-09-28 04:00:00,1,20170928041,44
2017-09-28 05:00:00,1,20170928051,40
2017-09-28 06:00:00,1,20170928061,45
2017-09-28 07:00:00,1,20170928071,54
2017-09-28 08:00:00,1,20170928081,59
2017-09-28 09:00:00,1,20170928091,70
2017-09-28 10:00:00,1,20170928101,88
2017-09-28 11:00:00,1,20170928111,108
2017-09-28 12:00:00,1,20170928121,113
2017-09-28 13:00:00,1,20170928131,103
2017-09-28 14:00:00,1,20170928141,114
2017-09-28 15:00:00,1,20170928151,115
2017-09-28 16:00:00,1,20170928161,102
2017-09-28 17:00:00,1,20170928171,105
2017-09-28 18:00:00,1,20170928181,113
2017-09-28 19:00:00,1,20170928191,124
2017-09-28 20:00:00,1,20170928201,112
2017-09-28 21:00:00,1,20170928211,102
2017-09-28 22:00:00,1,20170928221,96
2017-09-28 23:00:00,1,20170928231,96
2017-09-29 00:00:00,1,20170929001,86
2017-09-29 01:00:00,1,20170929011,76
2017-09-29 02:00:00,1,20170929021,63
2017-09-29 03:00:00,1,20170929031,48
2017-09-29 04:00:00,1,20170929041,45
2017-09-29 05:00:00,1,20170929051,40
2017-09-29 06:00:00,1,20170929061,49
2017-09-29 07:00:00,1,20170929071,50
2017-09-29 08:00:00,1,20170929081,55
2017-09-29 09:00:00,1,20170929091,68
2017-09-29 10:00:00,1,20170929101,104
2017-09-29 11:00:00,1,20170929111,112
2017-09-29 12:00:00,1,20170929121,117
2017-09-29 13:00:00,1,20170929131,103
2017-09-29 14:00:00,1,20170929141,112
2017-09-29 15:00:00,1,20170929151,113
2017-09-29 16:00:00,1,20170929161,107
2017-09-29 17:00:00,1,20170929171,111
2017-09-29 18:00:00,1,20170929181,112
2017-09-29 19:00:00,1,20170929191,113
2017-09-29 20:00:00,1,20170929201,110
2017-09-29 21:00:00,1,20170929211,101
2017-09-29 22:00:00,1,20170929221,96
2017-09-29 23:00:00,1,20170929231,95
2017-09-30 00:00:00,1,20170930001,86
2017-09-30 01:00:00,1,20170930011,67
2017-09-30 02:00:00,1,20170930021,60
2017-09-30 03:00:00,1,20170930031,49
2017-09-30 04:00:00,1,20170930041,43
2017-09-30 05:00:00,1,20170930051,41
2017-09-30 06:00:00,1,20170930061,44
2017-09-30 07:00:00,1,20170930071,53
2017-09-30 08:00:00,1,20170930081,57
2017-09-30 09:00:00,1,20170930091,68
2017-09-30 10:00:00,1,20170930101,88
2017-09-30 11:00:00,1,20170930111,101
2017-09-30 12:00:00,1,20170930121,99
2017-09-30 13:00:00,1,20170930131,89
2017-09-30 14:00:00,1,20170930141,104
2017-09-30 15:00:00,1,20170930151,101
2017-09-30 16:00:00,1,20170930161,95
2017-09-30 17:00:00,1,20170930171,90
2017-09-30 18:00:00,1,20170930181,95
2017-09-30 19:00:00,1,20170930191,105
2017-09-30 20:00:00,1,20170930201,96
2017-09-30 21:00:00,1,20170930211,90
2017-09-30 22:00:00,1,20170930221,84
2017-09-30 23:00:00,1,20170930231,78
2017-10-01 00:00:00,1,20171001001,80
2017-10-01 01:00:00,1,20171001011,71
2017-10-01 02:00:00,1,20171001021,61
2017-10-01 03:00:00,1,20171001031,47
2017-10-01 04:00:00,1,20171001041,40
2017-10-01 05:00:00,1,20171001051,41
2017-10-01 06:00:00,1,20171001061,44
2017-10-01 07:00:00,1,20171001071,50
2017-10-01 08:00:00,1,20171001081,55
2017-10-01 09:00:00,1,20171001091,67
2017-10-01 10:00:00,1,20171001101,84
2017-10-01 11:00:00,1,20171001111,110
2017-10-01 12:00:00,1,20171001121,111
2017-10-01 13:00:00,1,20171001131,94
2017-10-01 14:00:00,1,20171001141,106
2017-10-01 15:00:00,1,20171001151,107
2017-10-01 16:00:00,1,20171001161,117
2017-10-01 17:00:00,1,20171001171,121
2017-10-01 18:00:00,1,20171001181,110
2017-10-01 19:00:00,1,20171001191,112
2017-10-01 20:00:00,1,20171001201,105
2017-10-01 21:00:00,1,20171001211,97
2017-10-01 22:00:00,1,20171001221,89
2017-10-01 23:00:00,1,20171001231,85
2017-10-02 00:00:00,1,20171002001,79
2017-10-02 01:00:00,1,20171002011,69
2017-10-02 02:00:00,1,20171002021,55
2017-10-02 03:00:00,1,20171002031,48
2017-10-02 04:00:00,1,20171002041,38
2017-10-02 05:00:00,1,20171002051,40
2017-10-02 06:00:00,1,20171002061,46
2017-10-02 07:00:00,1,20171002071,56
2017-10-02 08:00:00,1,20171002081,62
2017-10-02 09:00:00,1,20171002091,72
2017-10-02 10:00:00,1,20171002101,83
2017-10-02 11:00:00,1,20171002111,95
2017-10-02 12:00:00,1,20171002121,97
2017-10-02 13:00:00,1,20171002131,88
2017-10-02 14:00:00,1,20171002141,100
2017-10-02 15:00:00,1,20171002151,90
2017-10-02 16:00:00,1,20171002161,89
2017-10-02 17:00:00,1,20171002171,84
2017-10-02 18:00:00,1,20171002181,92
2017-10-02 19:00:00,1,20171002191,98
2017-10-02 20:00:00,1,20171002201,98
2017-10-02 21:00:00,1,20171002211,86
2017-10-02 22:00:00,1,20171002221,82
2017-10-02 23:00:00,1,20171002231,81
2017-10-03 00:00:00,1,20171003001,70
2017-10-03 01:00:00,1,20171003011,62
2017-10-03 02:00:00,1,20171003021,52
2017-10-03 03:00:00,1,20171003031,39
2017-10-03 04:00:00,1,20171003041,34
2017-10-03 05:00:00,1,20171003051,34
2017-10-03 06:00:00,1,20171003061,40
2017-10-03 07:00:00,1,20171003071,39
2017-10-03 08:00:00,1,20171003081,47
2017-10-03 09:00:00,1,20171003091,50
2017-10-03 10:00:00,1,20171003101,58
2017-10-03 11:00:00,1,20171003111,61
2017-10-03 12:00:00,1,20171003121,59
2017-10-03 13:00:00,1,20171003131,55
2017-10-03 14:00:00,1,20171003141,58
2017-10-03 15:00:00,1,20171003151,56
2017-10-03 16:00:00,1,20171003161,50
2017-10-03 17:00:00,1,20171003171,51
2017-10-03 18:00:00,1,20171003181,62
2017-10-03 19:00:00,1,20171003191,59
2017-10-03 20:00:00,1,20171003201,64
2017-10-03 21:00:00,1,20171003211,61
2017-10-03 22:00:00,1,20171003221,60
2017-10-03 23:00:00,1,20171003231,61
2017-10-04 00:00:00,1,20171004001,47
2017-10-04 01:00:00,1,20171004011,39
2017-10-04 02:00:00,1,20171004021,37
2017-10-04 03:00:00,1,20171004031,34
2017-10-04 04:00:00,1,20171004041,26
2017-10-04 05:00:00,1,20171004051,27
2017-10-04 06:00:00,1,20171004061,28
2017-10-04 07:00:00,1,20171004071,34
2017-10-04 08:00:00,1,20171004081,33
2017-10-04 09:00:00,1,20171004091,45
2017-10-04 10:00:00,1,20171004101,51
2017-10-04 11:00:00,1,20171004111,56
2017-10-04 12:00:00,1,20171004121,60
2017-10-04 13:00:00,1,20171004131,53
2017-10-04 14:00:00,1,20171004141,54
2017-10-04 15:00:00,1,20171004151,48
2017-10-04 16:00:00,1,20171004161,49
2017-10-04 17:00:00,1,20171004171,51
2017-10-04 18:00:00,1,20171004181,57
2017-10-04 19:00:00,1,20171004191,57
2017-10-04 20:00:00,1,20171004201,56
2017-10-04 21:00:00,1,20171004211,61
2017-10-04 22:00:00,1,20171004221,63
2017-10-04 23:00:00,1,20171004231,58
2017-10-05 00:00:00,1,20171005001,56
2017-10-05 01:00:00,1,20171005011,46
2017-10-05 02:00:00,1,20171005021,38
2017-10-05 03:00:00,1,20171005031,38
2017-10-05 04:00:00,1,20171005041,31
2017-10-05 05:00:00,1,20171005051,33
2017-10-05 06:00:00,1,20171005061,42
2017-10-05 07:00:00,1,20171005071,48
2017-10-05 08:00:00,1,20171005081,56
2017-10-05 09:00:00,1,20171005091,65
2017-10-05 10:00:00,1,20171005101,84
2017-10-05 11:00:00,1,20171005111,101
2017-10-05 12:00:00,1,20171005121,106
2017-10-05 13:00:00,1,20171005131,94
2017-10-05 14:00:00,1,20171005141,101
2017-10-05 15:00:00,1,20171005151,103
2017-10-05 16:00:00,1,20171005161,93
2017-10-05 17:00:00,1,20171005171,89
2017-10-05 18:00:00,1,20171005181,96
2017-10-05 19:00:00,1,20171005191,100
2017-10-05 20:00:00,1,20171005201,93
2017-10-05 21:00:00,1,20171005211,89
2017-10-05 22:00:00,1,20171005221,89
2017-10-05 23:00:00,1,20171005231,83
2017-10-06 00:00:00,1,20171006001,75
2017-10-06 01:00:00,1,20171006011,71
2017-10-06 02:00:00,1,20171006021,55
2017-10-06 03:00:00,1,20171006031,47
2017-10-06 04:00:00,1,20171006041,43
2017-10-06 05:00:00,1,20171006051,42
2017-10-06 06:00:00,1,20171006061,43
2017-10-06 07:00:00,1,20171006071,51
2017-10-06 08:00:00,1,20171006081,61
2017-10-06 09:00:00,1,20171006091,65
2017-10-06 10:00:00,1,20171006101,96
2017-10-06 11:00:00,1,20171006111,112
2017-10-06 12:00:00,1,20171006121,109
2017-10-06 13:00:00,1,20171006131,102
2017-10-06 14:00:00,1,20171006141,113
2017-10-06 15:00:00,1,20171006151,115
2017-10-06 16:00:00,1,20171006161,127
2017-10-06 17:00:00,1,20171006171,134
2017-10-06 18:00:00,1,20171006181,140
2017-10-06 19:00:00,1,20171006191,136
2017-10-06 20:00:00,1,20171006201,126
2017-10-06 21:00:00,1,20171006211,114
2017-10-06 22:00:00,1,20171006221,104
2017-10-06 23:00:00,1,20171006231,95
2017-10-07 00:00:00,1,20171007001,87
2017-10-07 01:00:00,1,20171007011,81
2017-10-07 02:00:00,1,20171007021,65
2017-10-07 03:00:00,1,20171007031,57
2017-10-07 04:00:00,1,20171007041,47
2017-10-07 05:00:00,1,20171007051,46
2017-10-07 06:00:00,1,20171007061,53
2017-10-07 07:00:00,1,20171007071,59
2017-10-07 08:00:00,1,20171007081,67
2017-10-07 09:00:00,1,20171007091,78
2017-10-07 10:00:00,1,20171007101,95
2017-10-07 11:00:00,1,20171007111,114
2017-10-07 12:00:00,1,20171007121,111
2017-10-07 13:00:00,1,20171007131,97
2017-10-07 14:00:00,1,20171007141,107
2017-10-07 15:00:00,1,20171007151,111
2017-10-07 16:00:00,1,20171007161,104
2017-10-07 17:00:00,1,20171007171,102
2017-10-07 18:00:00,1,20171007181,104
2017-10-07 19:00:00,1,20171007191,105
2017-10-07 20:00:00,1,20171007201,101
2017-10-07 21:00:00,1,20171007211,95
2017-10-07 22:00:00,1,20171007221,93
2017-10-07 23:00:00,1,20171007231,88
2017-10-08 00:00:00,1,20171008001,84
2017-10-08 01:00:00,1,20171008011,65
2017-10-08 02:00:00,1,20171008021,55
2017-10-08 03:00:00,1,20171008031,45
2017-10-08 04:00:00,1,20171008041,44
2017-10-08 05:00:00,1,20171008051,40
2017-10-08 06:00:00,1,20171008061,49
2017-10-08 07:00:00,1,20171008071,51
2017-10-08 08:00:00,1,20171008081,58
2017-10-08 09:00:00,1,20171008091,71
2017-10-08 10:00:00,1,20171008101,104
2017-10-08 11:00:00,1,20171008111,114
2017-10-08 12:00:00,1,20171008121,112
2017-10-08 13:00:00,1,20171008131,98
2017-10-08 14:00:00,1,20171008141,110
2017-10-08 15:00:00,1,20171008151,107
2017-10-08 16:00:00,1,20171008161,100
2017-10-08 17:00:00,1,20171008171,101
2017-10-08 18:00:00,1,20171008181,106
2017-10-08 19:00:00,1,20171008191,110
2017-10-08 20:00:00,1,20171008201,108
2017-10-08 21:00:00,1,20171008211,95
2017-10-08 22:00:00,1,20171008221,88
2017-10-08 23:00:00,1,20171008231,88
2017-10-09 00:00:00,1,20171009001,84
2017-10-09 01:00:00,1,20171009011,73
2017-10-09 02:00:00,1,20171009021,59
2017-10-09 03:00:00,1,20171009031,48
2017-10-09 04:00:00,1,20171009041,43
2017-10-09 05:00:00,1,20171009051,38
2017-10-09 06:00:00,1,20171009061,45
2017-10-09 07:00:00,1,20171009071,52
2017-10-09 08:00:00,1,20171009081,54
2017-10-09 09:00:00,1,20171009091,67
2017-10-09 10:00:00,1,20171009101,85
2017-10-09 11:00:00,1,20171009111,100
2017-10-09 12:00:00,1,20171009121,102
2017-10-09 13:00:00,1,20171009131,94
2017-10-09 14:00:00,1,20171009141,100
2017-10-09 15:00:00,1,20171009151,99
2017-10-09 16:00:00,1,20171009161,90
2017-10-09 17:00:00,1,20171009171,86
2017-10-09 18:00:00,1,20171009181,94
2017-10-09 19:00:00,1,20171009191,96
2017-10-09 20:00:00,1,20171009201,90
2017-10-09 21:00:00,1,20171009211,80
2017-10-09 22:00:00,1,20171009221,79
2017-10-09 23:00:00,1,20171009231,75
2017-10-10 00:00:00,1,20171010001,65
2017-10-10 01:00:00,1,20171010011,60
2017-10-10 02:00:00,1,20171010021,47
2017-10-10 03:00:00,1,20171010031,37
2017-10-10 04:00:00,1,20171010041,33
2017-10-10 05:00:00,1,20171010051,29
2017-10-10 06:00:00,1,20171010061,30
2017-10-10 07:00:00,1,20171010071,34
2017-10-10 08:00:00,1,20171010081,42
2017-10-10 09:00:00,1,20171010091,41
2017-10-10 10:00:00,1,20171010101,53
2017-10-10 11:00:00,1,20171010111,58
2017-10-10 12:00:00,1,20171010121,59
2017-10-10 13:00:00,1,20171010131,58
2017-10-10 14:00:00,1,20171010141,57
2017-10-10 15:00:00,1,20171010151,51
2017-10-10 16:00:00,1,20171010161,53
2017-10-10 17:00:00,1,20171010171,57
2017-10-10 18:00:00,1,20171010181,57
2017-10-10 19:00:00,1,20171010191,58
2017-10-10 20:00:00,1,20171010201,65
2017-10-10 21:00:00,1,20171010211,60
2017-10-10 22:00:00,1,20171010221,61
2017-10-10 23:00:00,1,20171010231,58
2017-10-11 00:00:00,1,20171011001,54
2017-10-11 01:00:00,1,20171011011,44
2017-10-11 02:00:00,1,20171011021,35
2017-10-11 03:00:00,1,20171011031,32
2017-10-11 04:00:00,1,20171011041,24
2017-10-11 05:00:00,1,20171011051,27
2017-10-11 06:00:00,1,20171011061,28
2017-10-11 07:00:00,1,20171011071,31
2017-10-11 08:00:00,1,20171011081,38
2017-10-11 09:00:00,1,20171011091,44
2017-10-11 10:00:00,1,20171011101,50
2017-10-11 11:00:00,1,20171011111,55
2017-10-11 12:00:00,1,20171011121,58
2017-10-11 13:00:00,1,20171011131,53
2017-10-11 14:00:00,1,20171011141,50
2017-10-11 15:00:00,1,20171011151,50
2017-10-11 16:00:00,1,20171011161,54
2017-10-11 17:00:00,1,20171011171,51
2017-10-11 18:00:00,1,20171011181,66
2017-10-11 19:00:00,1,20171011191,75
2017-10-11 20:00:00,1,20171011201,75
2017-10-11 21:00:00,1,20171011211,71
2017-10-11 22:00:00,1,20171011221,69
2017-10-11 23:00:00,1,20171011231,70
2017-10-12 00:00:00,1,20171012001,59
2017-10-12 01:00:00,1,20171012011,46
2017-10-12 02:00:00,1,20171012021,38
2017-10-12 03:00:00,1,20171012031,40
2017-10-12 04:00:00,1,20171012041,33
2017-10-12 05:00:00,1,20171012051,33
2017-10-12 06:00:00,1,20171012061,40
2017-10-12 07:00:00,1,20171012071,50
2017-10-12 08:00:00,1,20171012081,56
2017-10-12 09:00:00,1,20171012091,70
2017-10-12 10:00:00,1,20171012101,90
2017-10-12 11:00:00,1,20171012111,117
2017-10-12 12:00:00,1,20171012121,122
2017-10-12 13:00:00,1,20171012131,106
2017-10-12 14:00:00,1,20171012141,116
2017-10-12 15:00:00,1,20171012151,119
2017-10-12 16:00:00,1,20171012161,115
2017-10-12 17:00:00,1,20171012171,111
2017-10-12 18:00:00,1,20171012181,114
2017-10-12 19:00:00,1,20171012191,120
2017-10-12 20:00:00,1,20171012201,107
2017-10-12 21:00:00,1,20171012211,105
2017-10-12 22:00:00,1,20171012221,94
2017-10-12 23:00:00,1,20171012231,91
2017-10-13 00:00:00,1,20171013001,81
2017-10-13 01:00:00,1,20171013011,75
